Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6,TestingError,TrainingError
760,0.0058311293832957745,0.7346175312995911,0.18359589576721191,0.609833836555481,0.4999276399612427,0.6025035381317139,0.6883171796798706,1670,209,89,484,284,92,512,0.10071498155593872,0.025178730487823486
761,0.005821594037115574,0.7345961928367615,0.18359415233135223,0.6098177433013916,0.49993079900741577,0.6024855971336365,0.6883065700531006,1670,209,89,484,284,92,512,0.10071498155593872,0.025178730487823486
762,0.005813824478536844,0.7345845103263855,0.1835922747850418,0.6098120808601379,0.49991753697395325,0.6024631261825562,0.6883295774459839,1670,209,89,484,284,92,512,0.10071498155593872,0.025178730487823486
763,0.005805485881865025,0.7345851063728333,0.18359042704105377,0.6097930669784546,0.4999014735221863,0.6024419665336609,0.688347578048706,1670,209,89,484,284,92,512,0.10071498155593872,0.025178730487823486
764,0.0057962993159890175,0.7345645427703857,0.18358851969242096,0.6097880005836487,0.49989867210388184,0.6024218201637268,0.6883443593978882,1670,209,89,484,284,92,512,0.10071498155593872,0.025178730487823486
765,0.005788140464574099,0.7345515489578247,0.1835867017507553,0.6097837090492249,0.499894380569458,0.6024006605148315,0.6883227229118347,1670,209,89,484,284,92,512,0.10071498155593872,0.025178730487823486
766,0.005780207924544811,0.7345389127731323,0.1835847645998001,0.6097665429115295,0.49988555908203125,0.6023808121681213,0.688335657119751,1670,209,89,484,284,92,512,0.10040408372879028,0.025178730487823486
767,0.005772552452981472,0.7345328330993652,0.18358288705348969,0.609753429889679,0.4998713731765747,0.6023571491241455,0.6883718967437744,1670,209,89,484,284,92,512,0.10040408372879028,0.025178730487823486
768,0.005762538406997919,0.7345210313796997,0.18358099460601807,0.6097500324249268,0.49986717104911804,0.6023355722427368,0.6883617639541626,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
769,0.005755371879786253,0.7345093488693237,0.18357916176319122,0.6097408533096313,0.4998636841773987,0.6023197770118713,0.6883689761161804,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
770,0.005746709648519754,0.7344866991043091,0.18357720971107483,0.6097347140312195,0.49985042214393616,0.6023004651069641,0.6883670687675476,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
771,0.005738333333283663,0.7344744205474854,0.18357530236244202,0.6097181439399719,0.49983611702919006,0.602279543876648,0.6883829832077026,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
772,0.005730010103434324,0.7344695329666138,0.18357332050800323,0.6097119450569153,0.49983280897140503,0.6022562384605408,0.6883946657180786,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
773,0.005721620284020901,0.7344563603401184,0.1835714876651764,0.6097009778022766,0.4998328983783722,0.6022367477416992,0.6883937120437622,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
774,0.005712010432034731,0.7344443798065186,0.18356949090957642,0.6096873879432678,0.4998328983783722,0.6022167205810547,0.6883591413497925,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
775,0.005705669522285461,0.734423041343689,0.18356764316558838,0.6096823215484619,0.4998075067996979,0.6021943092346191,0.6883934736251831,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
776,0.005696594249457121,0.7344120740890503,0.18356569111347198,0.6096616387367249,0.4998088479042053,0.6021748185157776,0.6883834600448608,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
777,0.005689013749361038,0.7344005703926086,0.18356366455554962,0.6096498966217041,0.49980759620666504,0.6021526455879211,0.6883814930915833,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
778,0.005680684465914965,0.7343794703483582,0.18356171250343323,0.6096529364585876,0.49979346990585327,0.6021358370780945,0.6883981227874756,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
779,0.005672703497111797,0.7343806028366089,0.18355980515480042,0.6096466779708862,0.49978163838386536,0.6021137833595276,0.6884419918060303,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
780,0.005663988646119833,0.7343619465827942,0.18355780839920044,0.6096305251121521,0.49977579712867737,0.602093517780304,0.6884018182754517,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
781,0.005655935499817133,0.7343490123748779,0.18355584144592285,0.6096232533454895,0.4997745454311371,0.6020755767822266,0.6883987188339233,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
782,0.005649150814861059,0.7343390583992004,0.1835537850856781,0.6096132397651672,0.49975210428237915,0.6020557880401611,0.6884410977363586,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
783,0.005640363786369562,0.734321117401123,0.1835518330335617,0.6095931529998779,0.49975350499153137,0.6020379662513733,0.6884288787841797,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
784,0.005631821695715189,0.7343214154243469,0.18354986608028412,0.6095981001853943,0.49975016713142395,0.6020132303237915,0.6884126663208008,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
785,0.0056245336309075356,0.734312117099762,0.18354786932468414,0.609578549861908,0.49973878264427185,0.6019936800003052,0.6884410381317139,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
786,0.005616451613605022,0.7342924475669861,0.18354585766792297,0.6095730066299438,0.49971890449523926,0.6019749641418457,0.6884807348251343,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
787,0.0056082759983837605,0.7342775464057922,0.1835438758134842,0.6095672845840454,0.4997241199016571,0.601956844329834,0.6884391903877258,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
788,0.005600043572485447,0.734281599521637,0.18354184925556183,0.6095514297485352,0.49971508979797363,0.6019362807273865,0.6884574890136719,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
789,0.005593102890998125,0.7342622876167297,0.18353980779647827,0.6095553040504456,0.4997027814388275,0.601915180683136,0.6884339451789856,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
790,0.0055846874602139,0.7342500686645508,0.18353770673274994,0.6095371842384338,0.4996930956840515,0.6018953919410706,0.6884496212005615,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
791,0.005577392410486937,0.7342302799224854,0.18353573977947235,0.6095252633094788,0.49969032406806946,0.6018780469894409,0.6884711980819702,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
792,0.005570026580244303,0.7342182397842407,0.1835336983203888,0.6095273494720459,0.4996761381626129,0.6018575429916382,0.6884829998016357,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
793,0.005560988560318947,0.7342209815979004,0.18353162705898285,0.6095125079154968,0.4996701180934906,0.6018343567848206,0.6884966492652893,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
794,0.005553533788770437,0.7342019081115723,0.18352960050106049,0.6095044016838074,0.49966248869895935,0.6018156409263611,0.6884961128234863,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
795,0.005546089727431536,0.73419189453125,0.18352757394313812,0.6094939708709717,0.49965521693229675,0.6017981767654419,0.6885056495666504,1670,209,89,484,284,92,512,0.10040408372879028,0.02548956871032715
796,0.0055376277305185795,0.7341781854629517,0.1835254430770874,0.6094815731048584,0.49964797496795654,0.6017748713493347,0.6884810328483582,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
797,0.005529309622943401,0.7341600656509399,0.18352343142032623,0.609469473361969,0.49964678287506104,0.6017605662345886,0.6884674429893494,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
798,0.005522630177438259,0.7341479659080505,0.1835213601589203,0.609475314617157,0.49962830543518066,0.6017391085624695,0.6885312795639038,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
799,0.005514600779861212,0.7341293096542358,0.18351922929286957,0.6094566583633423,0.49961960315704346,0.6017206311225891,0.6885247230529785,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
800,0.005507417488843203,0.7341312170028687,0.1835172027349472,0.6094470024108887,0.4996066987514496,0.6016967296600342,0.688546895980835,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
801,0.005499379243701696,0.7341197729110718,0.18351507186889648,0.6094292402267456,0.49960857629776,0.6016817688941956,0.6885257959365845,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
802,0.005492404568940401,0.7341010570526123,0.18351301550865173,0.6094383001327515,0.49959713220596313,0.60166335105896,0.6885182857513428,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
803,0.005483734887093306,0.7340890765190125,0.18351095914840698,0.6094310283660889,0.49958813190460205,0.6016455888748169,0.6885571479797363,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
804,0.005477712489664555,0.7340793013572693,0.18350885808467865,0.6094161868095398,0.4995819330215454,0.6016250252723694,0.6885360479354858,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
805,0.005469161085784435,0.7340731620788574,0.18350675702095032,0.6094087362289429,0.4995710253715515,0.6016071438789368,0.688582181930542,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
806,0.005461694672703743,0.7340658903121948,0.1835046410560608,0.6093926429748535,0.499565064907074,0.6015864610671997,0.688535749912262,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
807,0.005455248989164829,0.7340556383132935,0.18350255489349365,0.609402060508728,0.4995545446872711,0.6015699505805969,0.688558042049408,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
808,0.005447429604828358,0.7340343594551086,0.18350043892860413,0.609380304813385,0.4995443820953369,0.6015487909317017,0.6885676980018616,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
809,0.005438951775431633,0.7340250015258789,0.18349839746952057,0.609370231628418,0.4995419681072235,0.6015286445617676,0.688581645488739,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
810,0.005431910045444965,0.7340200543403625,0.18349623680114746,0.6093688011169434,0.4995378255844116,0.6015087366104126,0.6885561347007751,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
811,0.005425587296485901,0.7340084314346313,0.18349412083625793,0.6093552112579346,0.49952268600463867,0.6014915108680725,0.6885726451873779,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
812,0.00541738560423255,0.7339975237846375,0.1834920197725296,0.6093502640724182,0.49952492117881775,0.6014720797538757,0.6885802745819092,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
813,0.005410199519246817,0.7339786887168884,0.18348991870880127,0.6093466281890869,0.4995088279247284,0.601455807685852,0.6885949373245239,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
814,0.005402873270213604,0.7339813113212585,0.18348775804042816,0.6093336343765259,0.499497652053833,0.6014336943626404,0.6886176466941833,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
815,0.00539531372487545,0.7339731454849243,0.18348558247089386,0.6093207597732544,0.49949559569358826,0.6014128923416138,0.6885753870010376,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
816,0.005388555116951466,0.7339540123939514,0.18348348140716553,0.6093225479125977,0.4994809329509735,0.6013937592506409,0.6886183023452759,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
817,0.005381125491112471,0.7339408993721008,0.18348130583763123,0.6093078255653381,0.4994782507419586,0.6013758778572083,0.6885928511619568,1670,209,89,484,284,92,512,0.10040408372879028,0.02580040693283081
818,0.005374998319894075,0.7339239716529846,0.1834792047739029,0.609307050704956,0.49945878982543945,0.6013611555099487,0.6886441707611084,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
819,0.005367306061089039,0.7339127063751221,0.18347705900669098,0.6092934012413025,0.49944835901260376,0.6013392210006714,0.6886528730392456,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
820,0.005360160488635302,0.7339015603065491,0.18347491323947906,0.609287679195404,0.4994468688964844,0.6013230681419373,0.6886283159255981,1670,209,89,484,284,92,512,0.10040408372879028,0.026111304759979248
821,0.005353929009288549,0.733897864818573,0.18347276747226715,0.6092749238014221,0.4994375705718994,0.6013043522834778,0.6886493563652039,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
822,0.005345592740923166,0.7338859438896179,0.18347060680389404,0.609281063079834,0.4994226396083832,0.6012855768203735,0.688654899597168,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
823,0.005339453462511301,0.7338759303092957,0.18346841633319855,0.6092681884765625,0.49941903352737427,0.6012679934501648,0.6886652708053589,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
824,0.005332003813236952,0.7338597178459167,0.18346624076366425,0.609254002571106,0.49940577149391174,0.6012474298477173,0.6886834502220154,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
825,0.005325907841324806,0.7338473200798035,0.18346410989761353,0.6092507839202881,0.49939534068107605,0.6012305617332458,0.6887001395225525,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
826,0.005317572969943285,0.7338435053825378,0.18346193432807922,0.6092540621757507,0.49939197301864624,0.6012101173400879,0.688651442527771,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
827,0.005311627872288227,0.7338334321975708,0.1834597885608673,0.6092427372932434,0.4993824064731598,0.6011911034584045,0.6886497139930725,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
828,0.005304812919348478,0.7338228821754456,0.1834576427936554,0.609237790107727,0.49936380982398987,0.6011720299720764,0.6887101531028748,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
829,0.005296837072819471,0.7338041663169861,0.1834554374217987,0.6092193722724915,0.49936261773109436,0.6011559963226318,0.6886972188949585,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
830,0.005291585344821215,0.7337944507598877,0.1834532767534256,0.6092162728309631,0.49934613704681396,0.6011393666267395,0.6887169480323792,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
831,0.005283871665596962,0.7338002920150757,0.1834511011838913,0.6092184782028198,0.4993419349193573,0.6011187434196472,0.6887011528015137,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
832,0.005277585703879595,0.733782172203064,0.1834488958120346,0.6092127561569214,0.4993344247341156,0.6011009216308594,0.6887136697769165,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
833,0.005269990302622318,0.7337715029716492,0.1834467053413391,0.6091983318328857,0.49932926893234253,0.6010836362838745,0.6887085437774658,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
834,0.005264291539788246,0.7337614297866821,0.18344448506832123,0.6091905832290649,0.4993143081665039,0.6010659337043762,0.6887405514717102,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
835,0.005256668198853731,0.7337573766708374,0.18344224989414215,0.6091926097869873,0.4993027150630951,0.6010447144508362,0.688748300075531,1670,209,89,484,284,92,512,0.10009324550628662,0.026111304759979248
