Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6
9236,3.4162343,0.041342854,0.09884983,0.50000024,0.50785726,0.49964866,0.49568582,0.500251,0.5000335,1060,146,92,109,245,111,357
9237,3.415991,0.041342854,0.09884983,0.50000024,0.5078574,0.49964988,0.4956797,0.50024676,0.500035,1060,146,92,109,245,111,357
9238,3.415756,0.041342854,0.09884983,0.50000024,0.5078575,0.49964857,0.49568287,0.5002371,0.50003505,1060,146,92,109,245,111,357
9239,3.4154978,0.041342854,0.09884983,0.50000024,0.5078574,0.49965966,0.49568194,0.5002286,0.5000353,1060,146,92,109,245,111,357
9240,3.4152868,0.041342854,0.09884983,0.50000024,0.50785726,0.49965703,0.49567932,0.5002202,0.50003666,1060,146,92,109,245,111,357
9241,3.4150548,0.041342854,0.09884983,0.50000024,0.5078574,0.49966022,0.49568027,0.5002111,0.50003725,1060,146,92,109,245,111,357
9242,3.414829,0.041342854,0.09884983,0.50000024,0.5078575,0.49966004,0.49567455,0.50020504,0.50004005,1060,146,92,109,245,111,357
9243,3.414598,0.041342854,0.09884983,0.50000024,0.5078574,0.4996715,0.49567547,0.5001976,0.50003874,1060,146,92,109,245,111,357
9244,3.4143772,0.041342854,0.09884983,0.50000024,0.5078575,0.49967015,0.4956736,0.500192,0.5000399,1060,146,92,109,245,111,357
9245,3.4141703,0.041342854,0.09884983,0.50000024,0.5078574,0.49966836,0.49567,0.5001861,0.5000413,1060,146,92,109,245,111,357
9246,3.413945,0.041342854,0.09884983,0.50000024,0.50785726,0.49967983,0.49566782,0.5001807,0.5000412,1060,146,92,109,245,111,357
9247,3.413743,0.041342854,0.09884983,0.50000024,0.50785744,0.49967763,0.4956716,0.50017476,0.5000398,1060,146,92,109,245,111,357
9248,3.4135447,0.041342854,0.09884983,0.50000024,0.5078575,0.49967924,0.4956644,0.50017,0.50004286,1060,146,92,109,245,111,357
9249,3.4133525,0.041342854,0.09884983,0.50000024,0.50785714,0.4996777,0.49566835,0.50016546,0.500041,1060,146,92,109,245,111,357
9250,3.413127,0.041342854,0.09884983,0.50000024,0.5078575,0.49969098,0.49566406,0.5001604,0.50004154,1060,146,92,109,245,111,357
9251,3.4129374,0.041342854,0.09884983,0.50000024,0.50785714,0.4996882,0.495661,0.50015634,0.5000419,1060,146,92,109,245,111,357
9252,3.412744,0.041342854,0.09884983,0.50000024,0.5078575,0.49969006,0.49565998,0.5001523,0.5000416,1060,146,92,109,245,111,357
9253,3.4125512,0.041342854,0.09884983,0.50000024,0.50785714,0.49969104,0.49565545,0.5001491,0.5000431,1060,146,92,109,245,111,357
9254,3.4123518,0.041342854,0.09884983,0.50000024,0.50785714,0.49969837,0.49565485,0.5001451,0.5000425,1060,146,92,109,245,111,357
9255,3.412161,0.041342854,0.09884983,0.50000024,0.50785726,0.49969906,0.49565792,0.5001419,0.5000402,1060,146,92,109,245,111,357
9256,3.4119759,0.041342854,0.09884983,0.50000024,0.5078584,0.49969742,0.49565068,0.50013816,0.50004333,1060,146,92,109,245,111,357
9257,3.4117873,0.041342854,0.09884983,0.50000024,0.5078558,0.49971023,0.4956513,0.50013554,0.5000409,1060,146,92,109,245,111,357
9258,3.4115925,0.041342854,0.09884983,0.50000024,0.50785863,0.49970785,0.49565044,0.5001316,0.5000406,1060,146,92,109,245,111,357
9259,3.4114237,0.041342854,0.09884983,0.50000024,0.5078558,0.4997086,0.4956455,0.5001298,0.5000421,1060,146,92,109,245,111,357
9260,3.411241,0.041342854,0.09884983,0.50000024,0.50785863,0.49970967,0.49564624,0.50012624,0.5000412,1060,146,92,109,245,111,357
9261,3.4110703,0.041342854,0.09884983,0.50000024,0.5078558,0.49971643,0.49564126,0.5001247,0.5000411,1060,146,92,109,245,111,357
9262,3.4108872,0.041342854,0.09884983,0.50000024,0.5078589,0.49971664,0.4956433,0.50012136,0.5000396,1060,146,92,109,245,111,357
9263,3.410728,0.041342854,0.09884983,0.50000024,0.507855,0.4997143,0.49564627,0.50012,0.5000381,1060,146,92,109,245,111,357
9264,3.4105387,0.041342854,0.09884983,0.50000024,0.5078597,0.49972823,0.49563473,0.5001168,0.5000404,1060,146,92,109,245,111,357
9265,3.410367,0.041342854,0.09884983,0.50000024,0.507855,0.4997246,0.4956376,0.5001154,0.500039,1060,146,92,109,245,111,357
9266,3.4101982,0.041342854,0.09884983,0.50000024,0.5078594,0.49972582,0.49563816,0.5001126,0.5000376,1060,146,92,109,245,111,357
9267,3.4100313,0.041342854,0.09884983,0.50000024,0.507855,0.4997267,0.4956312,0.50011164,0.50003976,1060,146,92,109,245,111,357
9268,3.4098597,0.041342854,0.09884983,0.50000024,0.5078594,0.49973372,0.4956325,0.5001092,0.50003767,1060,146,92,109,245,111,357
9269,3.4097028,0.041342854,0.09884983,0.50000024,0.5078555,0.49973416,0.49563298,0.5001081,0.50003684,1060,146,92,109,245,111,357
9270,3.4095411,0.041342854,0.09884983,0.50000024,0.5078577,0.49973473,0.49562967,0.500106,0.5000363,1060,146,92,109,245,111,357
9271,3.409379,0.041342854,0.09884983,0.50000024,0.5078578,0.4997432,0.4956277,0.5001043,0.5000361,1060,146,92,109,245,111,357
9272,3.4092116,0.041342854,0.09884983,0.50000024,0.5078572,0.49974465,0.49562106,0.5001021,0.5000375,1060,146,92,109,245,111,357
9273,3.4090579,0.041342854,0.09884983,0.50000024,0.50785655,0.49974248,0.49562413,0.50010073,0.50003546,1060,146,92,109,245,111,357
9274,3.408909,0.041342854,0.09884983,0.50000024,0.5078577,0.49974316,0.49562448,0.50009984,0.5000347,1060,146,92,109,245,111,357
9275,3.4087462,0.041342854,0.09884983,0.50000024,0.507857,0.4997504,0.49561754,0.5000981,0.500036,1060,146,92,109,245,111,357
9276,3.4086008,0.041342854,0.09884983,0.50000024,0.5078577,0.4997502,0.49561942,0.50009686,0.5000344,1060,146,92,109,245,111,357
9277,3.408459,0.041342854,0.09884983,0.50000024,0.507857,0.49975106,0.49562043,0.50009525,0.5000336,1060,146,92,109,245,111,357
9278,3.4082904,0.041342854,0.09916073,0.50000024,0.50785744,0.49975818,0.49561343,0.5000947,0.5000342,1060,146,92,109,245,111,357
9279,3.4081507,0.041342854,0.09916073,0.50000024,0.507857,0.4997606,0.4956132,0.5000928,0.50003344,1060,146,92,109,245,111,357
9280,3.4080102,0.041342854,0.09916073,0.50000024,0.50785744,0.4997585,0.4956093,0.5000921,0.500034,1060,146,92,109,245,111,357
9281,3.4078705,0.041342854,0.09916073,0.50000024,0.507857,0.49975887,0.49561313,0.50009084,0.5000311,1060,146,92,109,245,111,357
9282,3.40772,0.041342854,0.09916073,0.50000024,0.50785744,0.49976522,0.4956053,0.5000898,0.5000333,1060,146,92,109,245,111,357
9283,3.4075825,0.041342854,0.09916073,0.50000024,0.5078573,0.49976546,0.49560776,0.50008863,0.5000315,1060,146,92,109,245,111,357
9284,3.4074512,0.041342854,0.09916073,0.50000024,0.5078572,0.49976593,0.49560994,0.50008756,0.5000295,1060,146,92,109,245,111,357
9285,3.4073021,0.041342854,0.09916073,0.50000024,0.5078573,0.49977288,0.49560273,0.5000861,0.50003105,1060,146,92,109,245,111,357
9286,3.4071636,0.041342854,0.09916073,0.50000024,0.5078572,0.4997752,0.4956021,0.5000859,0.50003,1060,146,92,109,245,111,357
9287,3.4070282,0.041342854,0.09916073,0.50000024,0.5078573,0.49977311,0.49560422,0.50008464,0.50002855,1060,146,92,109,245,111,357
9288,3.4068975,0.041342854,0.09916073,0.50000024,0.50785744,0.49977347,0.49559867,0.5000837,0.5000299,1060,146,92,109,245,111,357
9289,3.4067602,0.041342854,0.09916073,0.50000024,0.5078571,0.49978292,0.49559924,0.50008297,0.5000278,1060,146,92,109,245,111,357
9290,3.40663,0.041342854,0.09916073,0.50000024,0.5078579,0.49977976,0.4956004,0.5000817,0.50002706,1060,146,92,109,245,111,357
9291,3.4065032,0.041342854,0.09916073,0.50000024,0.50785685,0.49978095,0.495597,0.5000815,0.50002664,1060,146,92,109,245,111,357
9292,3.406363,0.041342854,0.09916073,0.50000024,0.5078579,0.49978745,0.49559695,0.5000794,0.50002563,1060,146,92,109,245,111,357
9293,3.4062347,0.041342854,0.09916073,0.50000024,0.5078563,0.49978995,0.49558914,0.50007975,0.50002736,1060,146,92,109,245,111,357
9294,3.406111,0.041342854,0.09916073,0.50000024,0.50785816,0.49978757,0.49559116,0.5000783,0.5000259,1060,146,92,109,245,111,357
9295,3.4059796,0.041342854,0.09916073,0.50000024,0.50785655,0.49979657,0.4955914,0.500078,0.5000244,1060,146,92,109,245,111,357
9296,3.4058533,0.041342854,0.09916073,0.50000024,0.5078582,0.4997969,0.49558613,0.5000767,0.5000255,1060,146,92,109,245,111,357
9297,3.4057379,0.041342854,0.09916073,0.50000024,0.5078566,0.49979365,0.4955886,0.50007653,0.50002396,1060,146,92,109,245,111,357
9298,3.4056177,0.041342854,0.09916073,0.50000024,0.5078585,0.49979475,0.49558908,0.50007576,0.5000227,1060,146,92,109,245,111,357
9299,3.4054928,0.041342854,0.09916073,0.50000024,0.507856,0.49980497,0.49558148,0.50007486,0.5000244,1060,146,92,109,245,111,357
9300,3.4053674,0.041342854,0.09916073,0.50000024,0.50785846,0.4998006,0.49558505,0.50007415,0.5000217,1060,146,92,109,245,111,357
9301,3.405255,0.041342854,0.09916073,0.50000024,0.507856,0.499804,0.4955855,0.50007373,0.5000207,1060,146,92,109,245,111,357
9302,3.4051294,0.041342854,0.09916073,0.50000024,0.5078587,0.49981004,0.49558002,0.50007284,0.5000209,1060,146,92,109,245,111,357
9303,3.4050202,0.041342854,0.09916073,0.50000024,0.5078556,0.49980962,0.49558142,0.50007236,0.5000202,1060,146,92,109,245,111,357
9304,3.4048982,0.041342854,0.09916073,0.50000024,0.50785923,0.49981007,0.49557644,0.5000714,0.50002086,1060,146,92,109,245,111,357
9305,3.4047875,0.041342854,0.09916073,0.50000024,0.5078556,0.499808,0.49557942,0.5000711,0.5000193,1060,146,92,109,245,111,357
9306,3.404677,0.041342854,0.09916073,0.50000024,0.5078587,0.4998185,0.49557814,0.5000696,0.50001806,1060,146,92,109,245,111,357
9307,3.4045565,0.041342854,0.09916073,0.50000024,0.5078563,0.49981472,0.49557295,0.50006986,0.5000195,1060,146,92,109,245,111,357
9308,3.4044366,0.041342854,0.09916073,0.50000024,0.5078582,0.49981818,0.49557436,0.5000693,0.50001746,1060,146,92,109,245,111,357
9309,3.4043303,0.041342854,0.09916073,0.50000024,0.50785685,0.49982408,0.4955737,0.50006837,0.50001717,1060,146,92,109,245,111,357
9310,3.404221,0.041342854,0.09916073,0.50000024,0.50785804,0.49982512,0.49556783,0.50006837,0.5000182,1060,146,92,109,245,111,357
9311,3.4041138,0.041342854,0.09916073,0.50000024,0.50785685,0.49982354,0.49557054,0.50006765,0.5000167,1060,146,92,109,245,111,357
9312,3.4039996,0.041342854,0.09916073,0.50000024,0.5078583,0.49983338,0.4955697,0.50006694,0.5000152,1060,146,92,109,245,111,357
9313,3.4038916,0.041342854,0.09916073,0.50000024,0.50785655,0.4998299,0.49556437,0.5000666,0.50001687,1060,146,92,109,245,111,357
9314,3.4037933,0.041342854,0.09916073,0.50000024,0.50785846,0.49983007,0.49556518,0.50006616,0.5000158,1060,146,92,109,245,111,357
9315,3.4036865,0.041342854,0.09916073,0.50000024,0.5078566,0.4998279,0.49556342,0.50006545,0.50001556,1060,146,92,109,245,111,357
9316,3.4035745,0.041342854,0.09916073,0.50000024,0.5078581,0.4998392,0.49556145,0.50006485,0.5000146,1060,146,92,109,245,111,357
9317,3.403473,0.041342854,0.09916073,0.50000024,0.5078571,0.49983642,0.49555752,0.5000647,0.500016,1060,146,92,109,245,111,357
9318,3.4033732,0.041342854,0.09916073,0.50000024,0.50785667,0.49983603,0.49555966,0.5000648,0.5000141,1060,146,92,109,245,111,357
9319,3.4032683,0.041342854,0.09916073,0.50000024,0.50785893,0.49984497,0.4955589,0.5000623,0.5000131,1060,146,92,109,245,111,357
9320,3.4031663,0.041342854,0.09916073,0.50000024,0.5078564,0.4998412,0.49555328,0.5000631,0.500015,1060,146,92,109,245,111,357
9321,3.4030702,0.041342854,0.09916073,0.50000024,0.5078574,0.4998412,0.4955555,0.5000627,0.50001335,1060,146,92,109,245,111,357
9322,3.4029734,0.041342854,0.09916073,0.50000024,0.5078575,0.49984282,0.49555564,0.50006264,0.50001246,1060,146,92,109,245,111,357
9323,3.4028735,0.041342854,0.09916073,0.50000024,0.5078574,0.49984804,0.4955509,0.50006187,0.50001293,1060,146,92,109,245,111,357
9324,3.4027765,0.041342854,0.09916073,0.50000024,0.5078575,0.49984914,0.49555185,0.5000614,0.5000117,1060,146,92,109,245,111,357
9325,3.4026866,0.041342854,0.09916073,0.50000024,0.5078574,0.49984634,0.49554938,0.50006115,0.50001204,1060,146,92,109,245,111,357
9326,3.402581,0.041342854,0.09916073,0.50000024,0.5078572,0.4998553,0.49554712,0.5000613,0.5000109,1060,146,92,109,245,111,357
9327,3.4024918,0.041342854,0.09916073,0.50000024,0.5078578,0.49985468,0.49554256,0.5000603,0.50001264,1060,146,92,109,245,111,357
9328,3.4024026,0.041342854,0.09916073,0.50000024,0.50785667,0.49985155,0.4955462,0.50006026,0.5000106,1060,146,92,109,245,111,357
9329,3.4023008,0.041342854,0.09916073,0.50000024,0.5078578,0.49986112,0.4955453,0.50005996,0.5000095,1060,146,92,109,245,111,357
9330,3.402213,0.041342854,0.09916073,0.50000024,0.50785697,0.49986005,0.49553952,0.5000599,0.5000111,1060,146,92,109,245,111,357
9331,3.4021268,0.041342854,0.09916073,0.50000024,0.5078578,0.49985686,0.49554282,0.50005895,0.5000097,1060,146,92,109,245,111,357
9332,3.4020317,0.041342854,0.09916073,0.50000024,0.50785697,0.49986008,0.49554238,0.50005907,0.5000086,1060,146,92,109,245,111,357
9333,3.4019368,0.041342854,0.09916073,0.50000024,0.5078581,0.49986586,0.4955357,0.50005853,0.5000104,1060,146,92,109,245,111,357
9334,3.4018486,0.041342854,0.09916073,0.50000024,0.50785726,0.49986488,0.4955376,0.50005853,0.5000089,1060,146,92,109,245,111,357
9335,3.4017649,0.041342854,0.09916073,0.50000024,0.5078571,0.49986514,0.4955385,0.50005794,0.50000805,1060,146,92,109,245,111,357
9336,3.4016638,0.041342854,0.09916073,0.50000024,0.5078579,0.49987108,0.49553403,0.50005734,0.5000081,1060,146,92,109,245,111,357
9337,3.4015906,0.041342854,0.09916073,0.50000024,0.50785714,0.49987054,0.49553525,0.5000573,0.50000733,1060,146,92,109,245,111,357
9338,3.4015021,0.041342854,0.09916073,0.50000024,0.5078581,0.49987036,0.4955303,0.50005645,0.50000876,1060,146,92,109,245,111,357
9339,3.4014077,0.041342854,0.09916073,0.50000024,0.50785685,0.4998762,0.49552995,0.5000565,0.50000745,1060,146,92,109,245,111,357
9340,3.401326,0.041342854,0.09916073,0.50000024,0.50785774,0.4998784,0.49553007,0.50005645,0.5000065,1060,146,92,109,245,111,357
9341,3.4012473,0.041342854,0.09916073,0.50000024,0.5078579,0.4998746,0.495527,0.50005597,0.5000076,1060,146,92,109,245,111,357
9342,3.4011626,0.041342854,0.09916073,0.50000024,0.5078564,0.49987453,0.49552825,0.50005645,0.5000063,1060,146,92,109,245,111,357
9343,3.4010737,0.041342854,0.09916073,0.50000024,0.5078579,0.49988312,0.49552113,0.5000554,0.500008,1060,146,92,109,245,111,357
9344,3.4009936,0.041342854,0.09916073,0.5000001,0.507858,0.49987936,0.4955246,0.50005513,0.50000614,1060,146,92,109,245,111,357
9345,3.400915,0.041342854,0.09916073,0.5000001,0.50785685,0.49987978,0.49552518,0.5000548,0.50000554,1060,146,92,109,245,111,357
9346,3.4008296,0.041342854,0.09916073,0.5000001,0.5078583,0.49988705,0.4955179,0.5000546,0.50000715,1060,146,92,109,245,111,357
9347,3.400759,0.041342854,0.09916073,0.5000001,0.5078559,0.49988335,0.49552074,0.50005454,0.5000058,1060,146,92,109,245,111,357
9348,3.4006784,0.041342854,0.09916073,0.5000001,0.50785905,0.4998863,0.4955207,0.5000537,0.5000049,1060,146,92,109,245,111,357
9349,3.4005914,0.041342854,0.09916073,0.5000001,0.5078565,0.49989173,0.49551722,0.50005364,0.5000049,1060,146,92,109,245,111,357
9350,3.400518,0.041342854,0.09916073,0.5000001,0.50785863,0.49989086,0.49551752,0.5000535,0.5000045,1060,146,92,109,245,111,357
9351,3.4004388,0.041342854,0.09916073,0.5000001,0.50785595,0.49989042,0.49551237,0.5000537,0.5000057,1060,146,92,109,245,111,357
9352,3.4003632,0.041342854,0.09916073,0.5000001,0.5078581,0.49988833,0.4955146,0.50005305,0.5000045,1060,146,92,109,245,111,357
9353,3.4002903,0.041342854,0.09916073,0.5000001,0.5078577,0.49989608,0.4955143,0.50005245,0.5000037,1060,146,92,109,245,111,357
9354,3.4002094,0.041342854,0.09916073,0.5000001,0.50785726,0.49989596,0.49550954,0.5000526,0.50000495,1060,146,92,109,245,111,357
9355,3.4001358,0.041342854,0.09916073,0.5000001,0.5078574,0.49989265,0.4955124,0.50005215,0.5000037,1060,146,92,109,245,111,357
9356,3.40006,0.041342854,0.09916073,0.5000001,0.50785834,0.49990088,0.49550518,0.5000515,0.5000053,1060,146,92,109,245,111,357
9357,3.3999844,0.041342854,0.09916073,0.5000001,0.50785697,0.49990115,0.49550688,0.5000515,0.5000038,1060,146,92,109,245,111,357
9358,3.3999152,0.041342854,0.09916073,0.5000001,0.50785834,0.49989754,0.495509,0.5000513,0.50000286,1060,146,92,109,245,111,357
9359,3.399835,0.041342854,0.09916073,0.5000001,0.50785697,0.499909,0.49550307,0.50005114,0.5000034,1060,146,92,109,245,111,357
9360,3.3997712,0.041342854,0.09916073,0.5000001,0.5078582,0.49990505,0.4955047,0.50005126,0.5000024,1060,146,92,109,245,111,357
9361,3.3997016,0.041342854,0.09916073,0.5000001,0.50785667,0.4999042,0.49550125,0.5000507,0.50000346,1060,146,92,109,245,111,357
9362,3.399632,0.041342854,0.09916073,0.5000001,0.5078587,0.4999045,0.4955027,0.50004977,0.5000025,1060,146,92,109,245,111,357
9363,3.3995523,0.041342854,0.09916073,0.5000001,0.50785536,0.49990943,0.4954965,0.5000504,0.5000042,1060,146,92,109,245,111,357
9364,3.3994827,0.041342854,0.09916073,0.5000001,0.50785905,0.4999095,0.49549842,0.5000498,0.5000026,1060,146,92,109,245,111,357
9365,3.399418,0.041342854,0.09916073,0.5000001,0.5078563,0.49990886,0.49550015,0.50004977,0.50000143,1060,146,92,109,245,111,357
9366,3.39934,0.041342854,0.09916073,0.5000001,0.50785905,0.4999147,0.49549392,0.50004905,0.500003,1060,146,92,109,245,111,357
9367,3.3992796,0.041342854,0.09916073,0.5000001,0.50785536,0.49991646,0.49549547,0.5000495,0.5000018,1060,146,92,109,245,111,357
9368,3.3992095,0.041342854,0.09916073,0.5000001,0.5078596,0.49991208,0.4954975,0.5000489,0.5000011,1060,146,92,109,245,111,357
9369,3.399133,0.041342854,0.09916073,0.5000001,0.50785583,0.49992073,0.49548987,0.500049,0.50000256,1060,146,92,109,245,111,357
9370,3.3990707,0.041342854,0.09916073,0.5000001,0.5078585,0.49991944,0.49549216,0.50004816,0.5000012,1060,146,92,109,245,111,357
9371,3.399013,0.041342854,0.09916073,0.5000001,0.50785714,0.4999187,0.49548948,0.50004834,0.5000018,1060,146,92,109,245,111,357
9372,3.398947,0.041342854,0.09916073,0.5000001,0.5078578,0.49991563,0.49549162,0.5000483,0.5000008,1060,146,92,109,245,111,357
9373,3.398873,0.041342854,0.09916073,0.5000001,0.50785685,0.49992445,0.4954859,0.50004816,0.5000018,1060,146,92,109,245,111,357
9374,3.398806,0.041342854,0.09916073,0.5000001,0.5078575,0.49992085,0.49548858,0.500047,0.5000004,1060,146,92,109,245,111,357
9375,3.3987498,0.041342854,0.09916073,0.5000001,0.5078574,0.49992323,0.49548832,0.5000474,0.4999998,1060,146,92,109,245,111,357
9376,3.39868,0.041342854,0.09916073,0.5000001,0.50785834,0.4999288,0.49548247,0.5000471,0.50000113,1060,146,92,109,245,111,357
9377,3.3986208,0.041342854,0.09916073,0.5000001,0.50785685,0.49992767,0.49548483,0.50004745,0.49999973,1060,146,92,109,245,111,357
9378,3.398565,0.041342854,0.09916073,0.5000001,0.507858,0.499928,0.49548468,0.5000472,0.49999943,1060,146,92,109,245,111,357
9379,3.3984942,0.041342854,0.09916073,0.5000001,0.50785685,0.49992695,0.4954818,0.5000465,0.50000024,1060,146,92,109,245,111,357
9380,3.3984272,0.041342854,0.09916073,0.5000001,0.50785774,0.4999322,0.49548078,0.5000466,0.49999952,1060,146,92,109,245,111,357
9381,3.3983665,0.041342854,0.09916073,0.5000001,0.50785685,0.4999316,0.4954818,0.50004673,0.499999,1060,146,92,109,245,111,357
9382,3.3983088,0.041342854,0.09916073,0.5000001,0.50785834,0.49993116,0.4954774,0.50004613,0.50000036,1060,146,92,109,245,111,357
9383,3.3982449,0.041342854,0.09916073,0.5000001,0.5078563,0.49993733,0.49547744,0.5000459,0.4999995,1060,146,92,109,245,111,357
9384,3.3981798,0.041342854,0.09916073,0.5000001,0.5078586,0.49993834,0.49547476,0.5000454,0.49999923,1060,146,92,109,245,111,357
9385,3.3981292,0.041342854,0.09916073,0.5000001,0.50785613,0.49993542,0.49547708,0.5000454,0.49999854,1060,146,92,109,245,111,357
9386,3.3980594,0.041342854,0.09916073,0.5000001,0.50785905,0.49994317,0.49547005,0.50004494,0.4999999,1060,146,92,109,245,111,357
9387,3.3980055,0.041342854,0.09916073,0.5000001,0.50785613,0.49994183,0.49547255,0.50004566,0.49999863,1060,146,92,109,245,111,357
9388,3.3979518,0.041342854,0.09916073,0.5000001,0.50785905,0.49993935,0.49547407,0.5000448,0.49999794,1060,146,92,109,245,111,357
9389,3.3978853,0.041342854,0.09916073,0.5000001,0.5078556,0.49993935,0.4954705,0.5000452,0.4999989,1060,146,92,109,245,111,357
9390,3.397823,0.041342854,0.09916073,0.5000001,0.5078596,0.499947,0.49546957,0.5000444,0.49999803,1060,146,92,109,245,111,357
9391,3.3977716,0.041342854,0.09916073,0.5000001,0.50785583,0.49994245,0.49546707,0.50004447,0.4999995,1060,146,92,109,245,111,357
