Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,PhatBar_7,PhatBar_8,PhatBar_9,PhatBar_10,S,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10
3724,26.3202,0.13113207,0.32551593,0.49423283,0.5065093,0.4996154,0.3749455,0.5004445,0.5995885,0.49645305,0.5000013,0.5022141,0.50154406,566,105,140,15,12,17,110,65,2,27,73
3725,26.944855,0.13113207,0.32551593,0.49753767,0.49108046,0.50041205,0.3751781,0.5004199,0.61633253,0.50522274,0.49999908,0.50222385,0.50137186,566,105,140,15,12,17,110,65,2,27,73
3726,26.335226,0.13113207,0.32551593,0.49409735,0.50679,0.49962348,0.37490425,0.50044996,0.5994728,0.49604487,0.5000006,0.5022219,0.5015112,566,105,140,15,12,17,110,65,2,27,73
3727,26.947533,0.13113207,0.32551593,0.4973949,0.49146128,0.50044435,0.3751223,0.50042266,0.6160489,0.5056263,0.4999997,0.50220513,0.5013847,566,105,140,15,12,17,110,65,2,27,73
3728,26.285547,0.13113207,0.32551593,0.49420595,0.50614953,0.4996332,0.37490642,0.50045407,0.60027355,0.4961123,0.5,0.5022212,0.5014983,566,105,140,15,12,17,110,65,2,27,73
3729,26.788872,0.13113207,0.32551593,0.49720895,0.49251676,0.50041646,0.37510195,0.5004255,0.6148149,0.50505733,0.4999998,0.50221604,0.50138676,566,105,140,15,12,17,110,65,2,27,73
3730,26.306225,0.13113207,0.32551593,0.49441326,0.50592923,0.49961892,0.37500644,0.5004524,0.5998869,0.49641618,0.5,0.5022298,0.50149685,566,105,140,15,12,17,110,65,2,27,73
3731,26.88231,0.13113207,0.32551593,0.49727595,0.4919938,0.50038457,0.37513003,0.5004275,0.6155973,0.50511986,0.5,0.50221175,0.50137675,566,105,140,15,12,17,110,65,2,27,73
3732,26.27692,0.13113207,0.32551593,0.49428612,0.50597906,0.4996267,0.374915,0.5004552,0.6002929,0.49644294,0.5000001,0.5022112,0.50148726,566,105,140,15,12,17,110,65,2,27,73
3733,26.77083,0.13113207,0.32551593,0.49719986,0.4925658,0.5003851,0.37512323,0.5004271,0.61464643,0.50510406,0.5,0.5022266,0.5014019,566,105,140,15,12,17,110,65,2,27,73
3734,26.27993,0.13113207,0.32551593,0.4944074,0.5057407,0.49964494,0.37500575,0.5004533,0.59998524,0.4965988,0.5000001,0.50220895,0.50152004,566,105,140,15,12,17,110,65,2,27,73
3735,26.840708,0.13113207,0.32551593,0.4970884,0.4924215,0.5003689,0.37512636,0.5004287,0.61535656,0.50481385,0.49999985,0.50220174,0.50142616,566,105,140,15,12,17,110,65,2,27,73
3736,26.265238,0.13113207,0.32551593,0.49435836,0.50580776,0.49962643,0.37494096,0.50044936,0.6000976,0.49671513,0.5000001,0.50222164,0.5015086,566,105,140,15,12,17,110,65,2,27,73
3737,26.79592,0.13113207,0.32551593,0.49721926,0.49256167,0.5003007,0.37510946,0.5004249,0.6150408,0.50477594,0.5,0.50221676,0.50140357,566,105,140,15,12,17,110,65,2,27,73
3738,26.28037,0.13113207,0.32551593,0.49440616,0.50604916,0.49957615,0.3749161,0.5004505,0.59951115,0.4968318,0.5000001,0.5022151,0.50150144,566,105,140,15,12,17,110,65,2,27,73
3739,26.907001,0.13113207,0.32551593,0.49737614,0.49182957,0.50034565,0.3750975,0.5004278,0.6160642,0.5049181,0.5,0.5022147,0.5013655,566,105,140,15,12,17,110,65,2,27,73
3740,26.260132,0.13113207,0.32551593,0.4943856,0.50611466,0.49962506,0.37498042,0.5004556,0.5996411,0.4967434,0.5000002,0.50222445,0.50147146,566,105,140,15,12,17,110,65,2,27,73
3741,26.828554,0.13113207,0.32551593,0.4974479,0.49176297,0.50029427,0.37519345,0.5004302,0.61551064,0.5049387,0.5,0.5022082,0.50139886,566,105,140,15,12,17,110,65,2,27,73
3742,26.301228,0.13113207,0.32551593,0.49411398,0.5068006,0.49958196,0.3748798,0.50045234,0.5989109,0.4967672,0.5000002,0.5022095,0.50152767,566,105,140,15,12,17,110,65,2,27,73
3743,26.975016,0.13207549,0.32551593,0.49747014,0.49133635,0.500346,0.37510884,0.5004239,0.616591,0.5052693,0.5,0.50221854,0.5013796,566,105,140,15,12,17,110,65,2,27,73
3744,26.220158,0.13113207,0.32551593,0.49426043,0.50569373,0.49964592,0.37497184,0.50045586,0.600177,0.49690711,0.5000001,0.5022168,0.5015147,566,105,140,15,12,17,110,65,2,27,73
3745,26.666786,0.13113207,0.32551593,0.49729985,0.49315748,0.5002807,0.37496376,0.5003822,0.61396337,0.5042776,0.5,0.5022137,0.5013989,566,105,140,15,12,17,110,65,2,27,73
3746,26.255518,0.13113207,0.32551593,0.4944793,0.50572324,0.49959612,0.3750918,0.5005003,0.5996119,0.49734175,0.5000001,0.5022164,0.50150084,566,105,140,15,12,17,110,65,2,27,73
3747,26.85797,0.13113207,0.32551593,0.49720645,0.49230695,0.50028384,0.37519214,0.5004501,0.61575115,0.5044806,0.4999998,0.5022107,0.5013971,566,105,140,15,12,17,110,65,2,27,73
3748,26.233587,0.13113207,0.32551593,0.49445707,0.5055319,0.49960262,0.37504017,0.5004655,0.59990174,0.49717265,0.5000002,0.50221014,0.5015051,566,105,140,15,12,17,110,65,2,27,73
3749,26.761778,0.13207549,0.32551593,0.49717084,0.49290356,0.5002387,0.37515905,0.50043476,0.6149101,0.5043112,0.4999998,0.5022097,0.5014117,566,105,140,15,12,17,110,65,2,27,73
3750,26.246243,0.13113207,0.32551593,0.49448168,0.505896,0.49954042,0.3751675,0.5004545,0.5992515,0.49733394,0.50000024,0.5022202,0.5014961,566,105,140,15,12,17,110,65,2,27,73
3751,26.908857,0.13207549,0.32551593,0.4973193,0.49216887,0.5002907,0.3747189,0.50038195,0.6162159,0.50447595,0.4999998,0.5022161,0.5013929,566,105,140,15,12,17,110,65,2,27,73
3752,26.25111,0.13113207,0.32551593,0.4944247,0.5057964,0.4995609,0.37520894,0.5005401,0.5992112,0.4972877,0.50000024,0.5022043,0.50150704,566,105,140,15,12,17,110,65,2,27,73
3753,26.843748,0.13207549,0.32551593,0.49739853,0.49191937,0.500219,0.37525645,0.50046825,0.6155888,0.5048194,0.4999998,0.50221497,0.5014248,566,105,140,15,12,17,110,65,2,27,73
3754,26.253769,0.13113207,0.32551593,0.49425322,0.5061458,0.49982738,0.37494054,0.500476,0.5994562,0.49683666,0.50000024,0.50221163,0.5014821,566,105,140,15,12,17,110,65,2,27,73
3755,26.837149,0.13207549,0.32551593,0.49732617,0.4923224,0.5003332,0.3750975,0.5004442,0.6155513,0.50461423,0.4999998,0.50220925,0.5013743,566,105,140,15,12,17,110,65,2,27,73
3756,26.237576,0.13113207,0.32551593,0.4943981,0.5059216,0.49952123,0.37486765,0.5004674,0.5996917,0.49725154,0.50000006,0.5022118,0.50148237,566,105,140,15,12,17,110,65,2,27,73
3757,26.795685,0.13207549,0.32551593,0.4972609,0.49263403,0.500293,0.37501812,0.5004432,0.6153128,0.504263,0.4999999,0.5022056,0.501379,566,105,140,15,12,17,110,65,2,27,73
3758,26.25885,0.13113207,0.32551593,0.49446002,0.50594527,0.49950382,0.37488064,0.50046855,0.5993182,0.497306,0.50000006,0.50221944,0.50148684,566,105,140,15,12,17,110,65,2,27,73
3759,26.892683,0.13207549,0.32551593,0.4973081,0.49204674,0.50009125,0.3748437,0.5004008,0.61603624,0.5049049,0.4999999,0.5022036,0.5014267,566,105,140,15,12,17,110,65,2,27,73
3760,26.296019,0.13113207,0.32551593,0.4942219,0.5062899,0.49976546,0.3750457,0.5005275,0.59956145,0.49681363,0.5000001,0.50220126,0.5014923,566,105,140,15,12,17,110,65,2,27,73
3761,26.83351,0.13207549,0.32551593,0.49756467,0.4918952,0.50015503,0.37514213,0.5004696,0.6151059,0.5054315,0.4999999,0.502216,0.5014001,566,105,140,15,12,17,110,65,2,27,73
3762,26.275356,0.13113207,0.32551593,0.49440718,0.50557685,0.49974653,0.37524068,0.5004839,0.60049456,0.4963867,0.5000002,0.50221294,0.50147444,566,105,140,15,12,17,110,65,2,27,73
3763,26.761757,0.13207549,0.32551593,0.4971874,0.49289343,0.50035465,0.37491968,0.50045145,0.6145401,0.5049283,0.4999999,0.5021938,0.5013959,566,105,140,15,12,17,110,65,2,27,73
3764,26.26712,0.13113207,0.32551593,0.49441335,0.50570256,0.49949422,0.37480727,0.5004705,0.60039914,0.49698305,0.5000002,0.5022103,0.5014823,566,105,140,15,12,17,110,65,2,27,73
3765,26.755081,0.13207549,0.32551593,0.4972388,0.49281028,0.50026196,0.3749403,0.5004455,0.6147093,0.5046746,0.4999999,0.50220746,0.5013824,566,105,140,15,12,17,110,65,2,27,73
3766,26.281668,0.13113207,0.32551593,0.49445477,0.5056697,0.4994647,0.37506875,0.5004698,0.6001152,0.49695492,0.5000002,0.50220805,0.5014895,566,105,140,15,12,17,110,65,2,27,73
3767,26.816301,0.13207549,0.32551593,0.49727648,0.49244264,0.50011057,0.37479368,0.50044394,0.61517316,0.5051279,0.4999999,0.502204,0.5014221,566,105,140,15,12,17,110,65,2,27,73
3768,26.285662,0.13113207,0.32645404,0.49422053,0.50627106,0.49969655,0.37466994,0.5004699,0.5998696,0.49671295,0.5000002,0.50220144,0.5014877,566,105,140,15,12,17,110,65,2,27,73
3769,26.824425,0.13207549,0.32551593,0.49758545,0.49203917,0.50008065,0.37486446,0.5004462,0.61528707,0.50513554,0.4999999,0.50221765,0.501369,566,105,140,15,12,17,110,65,2,27,73
3770,26.29226,0.13113207,0.32551593,0.49444762,0.5060159,0.49966165,0.3747604,0.50047266,0.59982634,0.496579,0.5000002,0.5022006,0.50145394,566,105,140,15,12,17,110,65,2,27,73
3771,26.852663,0.13207549,0.32551593,0.49731266,0.49223688,0.5003317,0.37490273,0.50044966,0.6155195,0.5050065,0.4999999,0.5022096,0.50136805,566,105,140,15,12,17,110,65,2,27,73
3772,26.254988,0.13113207,0.32551593,0.49430117,0.5060258,0.49944454,0.37471592,0.50047344,0.60011137,0.49709556,0.5000002,0.5022129,0.5014681,566,105,140,15,12,17,110,65,2,27,73
3773,26.746267,0.13207549,0.32551593,0.49733737,0.49278712,0.50021327,0.37472102,0.50040305,0.61482275,0.5044903,0.4999999,0.5022036,0.501366,566,105,140,15,12,17,110,65,2,27,73
3774,26.286837,0.13113207,0.32457787,0.49438265,0.5059078,0.4994407,0.37518212,0.5005156,0.59963065,0.4972039,0.5000002,0.5022069,0.5014802,566,105,140,15,12,17,110,65,2,27,73
3775,26.853542,0.13207549,0.32645404,0.49747646,0.49202585,0.50011766,0.3748584,0.5004625,0.6154901,0.50520855,0.5,0.5022053,0.50139725,566,105,140,15,12,17,110,65,2,27,73
3776,26.239687,0.13113207,0.32551593,0.49426827,0.5058817,0.4997165,0.3746957,0.5004794,0.600163,0.4968625,0.5000002,0.50221306,0.5014526,566,105,140,15,12,17,110,65,2,27,73
3777,26.733786,0.13207549,0.32645404,0.49729705,0.49292296,0.5002849,0.37486443,0.50045025,0.61470795,0.50458336,0.4999999,0.50219965,0.50136465,566,105,140,15,12,17,110,65,2,27,73
3778,26.248087,0.13113207,0.32551593,0.49450803,0.5057351,0.49946457,0.37477204,0.50047064,0.59958357,0.49749762,0.5000002,0.5022127,0.50146973,566,105,140,15,12,17,110,65,2,27,73
3779,26.80407,0.13207549,0.32645404,0.49724847,0.49256167,0.5002586,0.3748947,0.50044584,0.61545724,0.50436324,0.5,0.5022074,0.5013824,566,105,140,15,12,17,110,65,2,27,73
3780,26.241974,0.13113207,0.32551593,0.4943277,0.5060339,0.4994558,0.3746965,0.50046813,0.599472,0.4975522,0.5000002,0.5022071,0.501476,566,105,140,15,12,17,110,65,2,27,73
3781,26.789555,0.13207549,0.32645404,0.4974208,0.49245343,0.499983,0.37468472,0.5003969,0.6154254,0.5045389,0.5,0.50220555,0.5013985,566,105,140,15,12,17,110,65,2,27,73
3782,26.273785,0.13113207,0.32551593,0.49443686,0.5060322,0.49966252,0.3750211,0.5005365,0.5990404,0.49725446,0.50000006,0.50220424,0.50145346,566,105,140,15,12,17,110,65,2,27,73
3783,26.88044,0.13207549,0.32645404,0.49732277,0.4920382,0.5003943,0.3750577,0.50047576,0.61599535,0.5047805,0.50000006,0.50220025,0.5013746,566,105,140,15,12,17,110,65,2,27,73
3784,26.22885,0.13113207,0.32457787,0.49423963,0.50578743,0.49945304,0.37508854,0.5004858,0.6002211,0.49738154,0.50000006,0.50220245,0.5014762,566,105,140,15,12,17,110,65,2,27,73
3785,26.672508,0.13207549,0.32645404,0.49741095,0.49298847,0.5000155,0.37481916,0.5004524,0.6141729,0.5044943,0.4999999,0.5021998,0.501418,566,105,140,15,12,17,110,65,2,27,73
3786,26.29577,0.13113207,0.32551593,0.49443164,0.5062001,0.49956015,0.3746848,0.50047433,0.59925294,0.4972312,0.50000006,0.5022096,0.50145674,566,105,140,15,12,17,110,65,2,27,73
3787,26.915142,0.13207549,0.32645404,0.49739113,0.49186924,0.50037634,0.37482202,0.5004527,0.6162013,0.50497925,0.49999994,0.5022061,0.50136894,566,105,140,15,12,17,110,65,2,27,73
3788,26.224829,0.13113207,0.32551593,0.49429,0.5055447,0.49947262,0.37472,0.50047886,0.6005256,0.49746493,0.50000006,0.5021959,0.50148284,566,105,140,15,12,17,110,65,2,27,73
3789,26.613516,0.13207549,0.32645404,0.49727786,0.493436,0.5000609,0.3748765,0.50045216,0.6136446,0.50416255,0.49999994,0.50220585,0.5014064,566,105,140,15,12,17,110,65,2,27,73
3790,26.30043,0.13113207,0.32457787,0.4944183,0.5060197,0.49954426,0.37489268,0.50047266,0.59969085,0.49732056,0.5000002,0.5022032,0.50146556,566,105,140,15,12,17,110,65,2,27,73
3791,26.87191,0.13207549,0.32645404,0.49752295,0.49202788,0.5001118,0.37447298,0.5004112,0.61567956,0.5052062,0.5,0.5021872,0.50137305,566,105,140,15,12,17,110,65,2,27,73
3792,26.246958,0.13113207,0.32551593,0.4943013,0.5057807,0.4997002,0.3747783,0.50052536,0.6001677,0.4968291,0.4999999,0.50220174,0.5014412,566,105,140,15,12,17,110,65,2,27,73
3793,26.73258,0.13207549,0.32645404,0.4973143,0.4929257,0.5002534,0.37488428,0.50047314,0.61471844,0.504581,0.4999999,0.5021989,0.5013581,566,105,140,15,12,17,110,65,2,27,73
3794,26.246367,0.13113207,0.32551593,0.49446702,0.5058673,0.4993804,0.3747565,0.5004828,0.599473,0.49758452,0.5000002,0.502212,0.5014615,566,105,140,15,12,17,110,65,2,27,73
3795,26.817968,0.13207549,0.3273921,0.49737993,0.49218836,0.50001067,0.37486187,0.5004541,0.6157586,0.50461054,0.5,0.5021947,0.50142664,566,105,140,15,12,17,110,65,2,27,73
3796,26.29415,0.1301887,0.32551593,0.49414492,0.5067595,0.499617,0.3746437,0.50047344,0.5986604,0.49731192,0.4999999,0.50219166,0.50148946,566,105,140,15,12,17,110,65,2,27,73
3797,26.920364,0.13207549,0.3273921,0.49767035,0.49139896,0.5001644,0.37482622,0.5004493,0.6163314,0.50518507,0.4999999,0.502207,0.501367,566,105,140,15,12,17,110,65,2,27,73
3798,26.224674,0.1301887,0.32551593,0.4942396,0.5057727,0.49970257,0.3747079,0.50047857,0.60014284,0.49707237,0.5000003,0.5021932,0.5014515,566,105,140,15,12,17,110,65,2,27,73
3799,26.662083,0.13207549,0.3273921,0.49726003,0.49341846,0.5002636,0.37465182,0.50040674,0.61414814,0.50423056,0.4999995,0.50218534,0.50136626,566,105,140,15,12,17,110,65,2,27,73
3800,26.240679,0.1301887,0.32645404,0.4944876,0.50562954,0.4993994,0.3749139,0.50052226,0.59970444,0.49777117,0.5000003,0.5022054,0.5014627,566,105,140,15,12,17,110,65,2,27,73
3801,26.7964,0.13207549,0.3273921,0.49736226,0.4921379,0.5000313,0.37499,0.5004692,0.6156764,0.5044966,0.49999964,0.50219816,0.5014087,566,105,140,15,12,17,110,65,2,27,73
3802,26.313576,0.1301887,0.32645404,0.49406037,0.5068827,0.499667,0.3747268,0.5004802,0.5986238,0.49747255,0.5000003,0.5021958,0.50148034,566,105,140,15,12,17,110,65,2,27,73
3803,26.915194,0.13207549,0.3273921,0.4977982,0.49115628,0.5000868,0.37490153,0.5004514,0.61623883,0.50522786,0.4999997,0.50219816,0.5013564,566,105,140,15,12,17,110,65,2,27,73
3804,26.262663,0.1301887,0.32645404,0.49410316,0.5062056,0.49965438,0.37496594,0.5004771,0.6001587,0.49684864,0.5000003,0.5022094,0.50142807,566,105,140,15,12,17,110,65,2,27,73
3805,26.674208,0.13207549,0.32645404,0.49749473,0.493001,0.5002657,0.37453887,0.500408,0.61402136,0.5047475,0.49999964,0.5021913,0.5013553,566,105,140,15,12,17,110,65,2,27,73
3806,26.235622,0.1301887,0.32645404,0.49438897,0.50552744,0.49940452,0.37480578,0.5005163,0.6004901,0.49749416,0.5000003,0.50219125,0.5014769,566,105,140,15,12,17,110,65,2,27,73
3807,26.658245,0.13207549,0.32645404,0.49730572,0.49323174,0.5001223,0.37489614,0.5004683,0.61415696,0.5042844,0.49999964,0.50220066,0.50137204,566,105,140,15,12,17,110,65,2,27,73
3808,26.250427,0.1301887,0.32645404,0.49444833,0.5056008,0.49938184,0.37497497,0.5004825,0.59983194,0.4977397,0.5000003,0.5022025,0.5014729,566,105,140,15,12,17,110,65,2,27,73
3809,26.791035,0.13207549,0.32645404,0.4973672,0.49233633,0.50005746,0.37451765,0.5004083,0.6155239,0.5045683,0.4999997,0.5021981,0.50141454,566,105,140,15,12,17,110,65,2,27,73
3810,26.30877,0.1301887,0.32645404,0.49408954,0.50669837,0.49967384,0.37481615,0.50053746,0.5986858,0.4975202,0.5000003,0.50219786,0.5014781,566,105,140,15,12,17,110,65,2,27,73
3811,26.886503,0.13207549,0.32645404,0.49775955,0.49132887,0.5001071,0.37491143,0.50047815,0.6160699,0.5051223,0.4999998,0.5021945,0.5013608,566,105,140,15,12,17,110,65,2,27,73
3812,26.232805,0.1301887,0.32645404,0.49411598,0.5060053,0.49968702,0.37462768,0.50049174,0.60034347,0.49706784,0.5000001,0.50219285,0.501435,566,105,140,15,12,17,110,65,2,27,73
3813,26.637148,0.13207549,0.32645404,0.4974141,0.49320635,0.5002579,0.37481573,0.50046057,0.6139797,0.504309,0.5,0.5021939,0.5013287,566,105,140,15,12,17,110,65,2,27,73
3814,26.24018,0.1301887,0.32645404,0.49443853,0.50579745,0.4993147,0.3746762,0.50048363,0.59978926,0.4977609,0.5000001,0.50220567,0.5014447,566,105,140,15,12,17,110,65,2,27,73
3815,26.75471,0.13207549,0.32645404,0.49735177,0.49270043,0.5001668,0.3748125,0.50045884,0.6152491,0.5042428,0.4999999,0.50219816,0.50135577,566,105,140,15,12,17,110,65,2,27,73
3816,26.224405,0.1301887,0.32645404,0.49435776,0.5058611,0.49936765,0.37493727,0.50047696,0.59918886,0.49792165,0.50000036,0.5021866,0.5014707,566,105,140,15,12,17,110,65,2,27,73
3817,26.808014,0.13113207,0.32645404,0.49740955,0.49223223,0.5000492,0.37468052,0.500451,0.61598426,0.5041933,0.4999997,0.5021984,0.50140196,566,105,140,15,12,17,110,65,2,27,73
3818,26.254923,0.1301887,0.32645404,0.49405262,0.50699013,0.49966574,0.37453827,0.500474,0.5979153,0.49789962,0.50000036,0.5021955,0.50147206,566,105,140,15,12,17,110,65,2,27,73
3819,26.925322,0.13113207,0.32645404,0.4978721,0.49114937,0.50004643,0.37474522,0.50045264,0.61684537,0.50467056,0.4999997,0.5021801,0.5013795,566,105,140,15,12,17,110,65,2,27,73
3820,26.223267,0.1301887,0.32645404,0.49410543,0.50652605,0.4996386,0.37483668,0.50048083,0.5985464,0.4977293,0.50000036,0.5021974,0.5014457,566,105,140,15,12,17,110,65,2,27,73
3821,26.795225,0.13113207,0.32645404,0.4975294,0.49257356,0.50027984,0.37438676,0.50040644,0.6156803,0.50399196,0.4999997,0.50219184,0.50133616,566,105,140,15,12,17,110,65,2,27,73
3822,26.18556,0.1301887,0.32645404,0.49434456,0.5056601,0.49938586,0.37493458,0.5005812,0.59928334,0.4985976,0.50000036,0.50220203,0.50145453,566,105,140,15,12,17,110,65,2,27,73
3823,26.686298,0.13113207,0.32645404,0.49733323,0.4931532,0.5001396,0.3749617,0.50049865,0.6148402,0.50336593,0.4999997,0.5021892,0.5013616,566,105,140,15,12,17,110,65,2,27,73
3824,26.215384,0.1301887,0.32645404,0.4944365,0.5057619,0.49938482,0.37478137,0.5004996,0.5989685,0.49849585,0.50000036,0.5021877,0.50146556,566,105,140,15,12,17,110,65,2,27,73
3825,26.807335,0.13113207,0.32645404,0.49736315,0.49225414,0.50006324,0.37484488,0.5004664,0.6159786,0.50402844,0.4999997,0.50219893,0.5013981,566,105,140,15,12,17,110,65,2,27,73
3826,26.274408,0.1301887,0.32645404,0.4942126,0.50640684,0.4996954,0.37489417,0.50048333,0.59854436,0.49783847,0.5000005,0.5021847,0.501434,566,105,140,15,12,17,110,65,2,27,73
3827,26.857065,0.13113207,0.32645404,0.49751064,0.49208635,0.5003251,0.37460402,0.50046015,0.61579865,0.5046485,0.49999937,0.5021806,0.5013451,566,105,140,15,12,17,110,65,2,27,73
3828,26.234253,0.1301887,0.32645404,0.49420783,0.50573885,0.49940234,0.37456608,0.5004865,0.60035294,0.49767005,0.5000011,0.5021976,0.501458,566,105,140,15,12,17,110,65,2,27,73
3829,26.629593,0.13113207,0.32645404,0.49741757,0.4930961,0.49998826,0.37471226,0.50045896,0.6138836,0.5043757,0.4999983,0.5021916,0.50138724,566,105,140,15,12,17,110,65,2,27,73
3830,26.315525,0.1301887,0.32645404,0.4943698,0.50624424,0.49958783,0.37452555,0.5004764,0.59960157,0.49733442,0.5000021,0.5021932,0.5014287,566,105,140,15,12,17,110,65,2,27,73
3831,26.848639,0.13113207,0.32645404,0.49752775,0.4919502,0.50029194,0.37468946,0.5004581,0.6155753,0.5051577,0.49999723,0.5021897,0.5013385,566,105,140,15,12,17,110,65,2,27,73
3832,26.262873,0.1301887,0.32645404,0.49415934,0.50585717,0.4993842,0.37486324,0.50048465,0.6004449,0.49725312,0.500003,0.50218546,0.5014625,566,105,140,15,12,17,110,65,2,27,73
3833,26.66668,0.13113207,0.32645404,0.49747282,0.4930045,0.49995375,0.3744383,0.50041986,0.61403817,0.50469863,0.4999971,0.5021894,0.50138557,566,105,140,15,12,17,110,65,2,27,73
3834,26.313782,0.1301887,0.32551593,0.49418396,0.50640464,0.49959275,0.37454733,0.5005048,0.59979546,0.49722224,0.50000256,0.5021871,0.5014528,566,105,140,15,12,17,110,65,2,27,73
3835,26.81216,0.13113207,0.32645404,0.49775907,0.4916591,0.50011015,0.3747227,0.50046796,0.61520755,0.5055563,0.49999768,0.5021805,0.5013661,566,105,140,15,12,17,110,65,2,27,73
3836,26.307001,0.1301887,0.32645404,0.49395376,0.50636214,0.4996926,0.37459788,0.50048923,0.5996841,0.49696854,0.5000025,0.50219965,0.5014376,566,105,140,15,12,17,110,65,2,27,73
3837,26.743896,0.13113207,0.32645404,0.49737877,0.4925828,0.50042814,0.37457207,0.50042224,0.614678,0.50507635,0.49999723,0.5021932,0.50134975,566,105,140,15,12,17,110,65,2,27,73
3838,26.248865,0.1301887,0.32645404,0.49425122,0.50553054,0.49945775,0.3749801,0.5005196,0.6005398,0.4971305,0.5000026,0.5021921,0.501455,566,105,140,15,12,17,110,65,2,27,73
3839,26.647053,0.13113207,0.32645404,0.49742436,0.49286762,0.5001039,0.3746939,0.5004718,0.6140289,0.5048073,0.49999768,0.5021908,0.5013951,566,105,140,15,12,17,110,65,2,27,73
3840,26.305098,0.1301887,0.32645404,0.49415824,0.50658846,0.49963543,0.3745443,0.5004826,0.5990201,0.49720407,0.50000244,0.50218844,0.5014638,566,105,140,15,12,17,110,65,2,27,73
3841,26.924194,0.13113207,0.32645404,0.49781838,0.49112657,0.5001489,0.37470663,0.5004568,0.6163737,0.5055464,0.49999744,0.502185,0.50134766,566,105,140,15,12,17,110,65,2,27,73
3842,26.252977,0.1301887,0.32645404,0.49406666,0.50622845,0.49970216,0.3748195,0.50048405,0.5996443,0.49703932,0.50000274,0.50218517,0.50141656,566,105,140,15,12,17,110,65,2,27,73
