Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5,TestingError,TrainingError
9627,0.053184316,0.696534574,0.414859086,0.719981134,0.672020793,0.509313583,309,77,59,62,94,17,0.283999979,0.318000019
9628,0.053112917,0.696442902,0.414883316,0.719986737,0.671918809,0.509349942,309,77,59,62,94,17,0.282000005,0.318000019
9629,0.053210728,0.696388364,0.414791614,0.720113814,0.672032118,0.509311795,309,77,59,62,94,17,0.282000005,0.318000019
9630,0.053084925,0.69640106,0.414930642,0.720012665,0.671847522,0.509335041,309,77,59,62,94,17,0.282000005,0.318000019
9631,0.053062595,0.696510494,0.414990634,0.719873309,0.671744585,0.509369552,309,77,59,62,94,17,0.282000005,0.318000019
9632,0.053187102,0.696558535,0.414981216,0.719953954,0.67185396,0.509313226,309,77,59,62,94,17,0.282000005,0.318000019
9633,0.052998379,0.696442366,0.415056288,0.719837427,0.671735823,0.509400189,309,77,59,62,94,17,0.282000005,0.318000019
9634,0.053108942,0.69637686,0.414981037,0.719954073,0.671840429,0.509410143,309,77,59,62,94,17,0.282000005,0.318000019
9635,0.053012069,0.696301818,0.415077269,0.719966531,0.671703398,0.509355843,309,77,59,62,94,17,0.282000005,0.318000019
9636,0.053023074,0.696333945,0.415079981,0.719895959,0.67171073,0.509409904,309,77,59,62,94,17,0.282000005,0.318000019
9637,0.052929435,0.696428835,0.415202767,0.719657063,0.671696663,0.509421766,309,77,59,62,94,17,0.282000005,0.318000019
9638,0.052915528,0.696178019,0.415217221,0.719783902,0.671690524,0.509425759,309,77,59,62,94,17,0.282000005,0.318000019
9639,0.052910782,0.696452439,0.415254325,0.719620109,0.671597123,0.50945729,309,77,59,62,94,17,0.282000005,0.318000019
9640,0.053004675,0.696400821,0.415271163,0.719752371,0.671701074,0.509376705,309,77,59,62,94,17,0.282000005,0.318000019
9641,0.052889973,0.696375489,0.415309876,0.719724894,0.671521425,0.50945276,309,77,59,62,94,17,0.282000005,0.318000019
9642,0.052902192,0.696360111,0.415304989,0.719761133,0.671477735,0.509460926,309,77,59,62,94,17,0.282000005,0.318000019
9643,0.052805666,0.696205735,0.415401042,0.719614327,0.671533883,0.509483278,309,77,59,62,94,17,0.282000005,0.318000019
9644,0.052976251,0.696481347,0.415361464,0.71971339,0.671432078,0.509404957,309,77,59,62,94,17,0.283999979,0.318000019
9645,0.052883983,0.696438074,0.415479064,0.719604552,0.671444118,0.509494841,309,77,59,62,94,17,0.282000005,0.318000019
9646,0.052776158,0.696302772,0.415512383,0.719575703,0.67135191,0.50951606,309,77,59,62,94,17,0.282000005,0.318000019
9647,0.052929711,0.69637084,0.415408343,0.719730675,0.671506584,0.509476244,309,77,59,62,94,17,0.282000005,0.318000019
9648,0.05276325,0.696253121,0.415517151,0.719666243,0.671377122,0.509512484,309,77,59,62,94,17,0.282000005,0.31400001
9649,0.052622255,0.696066678,0.415709704,0.71944344,0.67130357,0.509531081,309,77,59,62,94,17,0.282000005,0.31400001
9650,0.052916393,0.696440041,0.415531039,0.71964699,0.671288013,0.509489834,309,77,59,62,94,17,0.282000005,0.31400001
9651,0.052754182,0.696301162,0.415664017,0.719474256,0.671402156,0.509492993,309,77,59,62,94,17,0.282000005,0.31400001
9652,0.052670993,0.696223915,0.415702373,0.719473898,0.67127198,0.509541988,309,77,59,62,94,17,0.282000005,0.31400001
9653,0.052679751,0.696107268,0.415783316,0.719542682,0.671248317,0.509513676,309,77,59,62,94,17,0.282000005,0.31400001
9654,0.052529577,0.696160614,0.415875286,0.719328403,0.671139061,0.509567738,309,77,59,62,94,17,0.282000005,0.31400001
9655,0.052621074,0.695994854,0.415832311,0.719444215,0.671181619,0.509570479,309,77,59,62,94,17,0.282000005,0.31400001
9656,0.052838076,0.696422935,0.415748388,0.719600618,0.671102345,0.509462237,309,77,59,62,94,17,0.282000005,0.31400001
9657,0.052631784,0.696191669,0.415896446,0.719451487,0.671189189,0.509530902,309,77,59,62,94,17,0.282000005,0.31400001
9658,0.052591208,0.696136713,0.41588819,0.71947217,0.671122193,0.50952363,309,77,59,62,94,17,0.282000005,0.31400001
9659,0.052430466,0.695973754,0.41607362,0.719234943,0.671105683,0.50955683,309,77,59,62,94,17,0.283999979,0.31400001
9660,0.052404158,0.695999026,0.416090459,0.71916455,0.671082497,0.509596109,309,77,59,62,94,17,0.282000005,0.31400001
9661,0.052465357,0.69632268,0.416165441,0.719055891,0.670981407,0.509531379,309,77,59,62,94,17,0.282000005,0.31400001
9662,0.052512251,0.696104407,0.416133374,0.719261706,0.671009839,0.509519339,309,77,59,62,94,17,0.282000005,0.31400001
9663,0.052593406,0.696280062,0.416074336,0.719349504,0.670885563,0.509541571,309,77,59,62,94,17,0.282000005,0.31400001
9664,0.052540429,0.696243107,0.416119665,0.719302833,0.671015143,0.509532154,309,77,59,62,94,17,0.282000005,0.31400001
9665,0.052450124,0.696146905,0.416145355,0.719319165,0.670907497,0.509589374,309,77,59,62,94,17,0.282000005,0.31400001
9666,0.052455571,0.695943832,0.416229159,0.719367981,0.670868099,0.509619892,309,77,59,62,94,17,0.282000005,0.31400001
9667,0.052563932,0.696029782,0.416079372,0.719582319,0.670850337,0.509506345,309,77,59,62,94,17,0.282000005,0.31400001
9668,0.052485455,0.69599843,0.416151166,0.719370902,0.670947611,0.50955689,309,77,59,62,94,17,0.282000005,0.31400001
9669,0.052497406,0.696094275,0.416188389,0.719430685,0.670809686,0.509536028,309,77,59,62,94,17,0.282000005,0.31400001
9670,0.052444603,0.695962608,0.416219831,0.719404936,0.670904815,0.50956583,309,77,59,62,94,17,0.282000005,0.31400001
9671,0.052364442,0.695883036,0.416294992,0.719415963,0.670726836,0.509566844,309,77,59,62,94,17,0.282000005,0.31400001
9672,0.052371118,0.695914149,0.416266501,0.719368994,0.670748591,0.509506166,309,77,59,62,94,17,0.282000005,0.31400001
9673,0.052438524,0.69600457,0.416316479,0.719314277,0.670745015,0.509585798,309,77,59,62,94,17,0.282000005,0.31400001
9674,0.052371901,0.695991278,0.41636017,0.719248652,0.670736432,0.509578168,309,77,59,62,94,17,0.282000005,0.31400001
9675,0.052489143,0.696159005,0.416359246,0.719350517,0.670680046,0.509559751,309,77,59,62,94,17,0.283999979,0.31400001
9676,0.052257594,0.695957243,0.416456074,0.719254196,0.670606017,0.509596348,309,77,59,62,94,17,0.283999979,0.31400001
9677,0.052314591,0.695880115,0.416403681,0.719346762,0.670572221,0.509611785,309,77,59,62,94,17,0.283999979,0.31400001
9678,0.052402671,0.695905566,0.416329175,0.719433904,0.670660973,0.509527981,309,77,59,62,94,17,0.283999979,0.31400001
9679,0.052250199,0.695877492,0.416504055,0.719214797,0.670485377,0.509607375,309,77,59,62,94,17,0.283999979,0.31400001
9680,0.052428029,0.696003497,0.41645059,0.719330609,0.670603573,0.509547353,309,77,59,62,94,17,0.283999979,0.31400001
9681,0.052241668,0.695942819,0.416540027,0.719163299,0.670494556,0.509664178,309,77,59,62,94,17,0.283999979,0.311999977
9682,0.052164845,0.695923328,0.416651666,0.718915164,0.670635641,0.509649217,309,77,59,62,94,17,0.283999979,0.311999977
9683,0.052233528,0.695873022,0.416604668,0.719118416,0.670529246,0.509607196,309,77,59,62,94,17,0.283999979,0.311999977
9684,0.052133732,0.695864022,0.41669625,0.718993723,0.670503497,0.509629428,309,77,59,62,94,17,0.283999979,0.311999977
9685,0.05209497,0.695941985,0.416801751,0.71881175,0.670389593,0.509729385,309,77,59,62,94,17,0.282000005,0.311999977
9686,0.052179117,0.695739031,0.416714102,0.719031394,0.670575023,0.509603143,309,77,59,62,94,17,0.282000005,0.311999977
9687,0.052272651,0.695914447,0.416695178,0.719224274,0.670343697,0.509567082,309,77,59,62,94,17,0.282000005,0.311999977
9688,0.052181017,0.695831835,0.416767359,0.719121635,0.670445442,0.509654105,309,77,59,62,94,17,0.282000005,0.311999977
9689,0.052123029,0.695746958,0.416767478,0.719175994,0.670370281,0.509635687,309,77,59,62,94,17,0.282000005,0.311999977
9690,0.052063551,0.69571203,0.416820794,0.719047487,0.670346856,0.509586394,309,77,59,62,94,17,0.282000005,0.311999977
9691,0.052204609,0.695823312,0.416778266,0.719103694,0.6703915,0.50961256,309,77,59,62,94,17,0.282000005,0.311999977
9692,0.05217978,0.696025431,0.416876197,0.719104111,0.670170546,0.509651423,309,77,59,62,94,17,0.282000005,0.311999977
9693,0.052021619,0.695768297,0.416964352,0.71901232,0.670292497,0.509622097,309,77,59,62,94,17,0.282000005,0.31400001
9694,0.052022558,0.695746243,0.416977048,0.719079137,0.670179546,0.509674549,309,77,59,62,94,17,0.283999979,0.31400001
9695,0.0520804,0.695635021,0.416950822,0.719135642,0.670235991,0.509693027,309,77,59,62,94,17,0.282000005,0.31400001
9696,0.052007925,0.695705116,0.416965008,0.719066381,0.670186162,0.509653807,309,77,59,62,94,17,0.282000005,0.31400001
9697,0.05190571,0.695833504,0.41710791,0.718734384,0.67008853,0.509713352,309,77,59,62,94,17,0.282000005,0.31400001
9698,0.052073728,0.695866406,0.417098165,0.718870163,0.670180738,0.509699523,309,77,59,62,94,17,0.282000005,0.31400001
9699,0.05192529,0.695798159,0.41718781,0.71883148,0.670027316,0.509703279,309,77,59,62,94,17,0.282000005,0.311999977
9700,0.052068304,0.695887208,0.417138606,0.718969882,0.670059264,0.509699047,309,77,59,62,94,17,0.282000005,0.311999977
9701,0.051829245,0.69567889,0.417236,0.718821883,0.670050979,0.509669065,309,77,59,62,94,17,0.282000005,0.311999977
9702,0.051888876,0.695628107,0.417183518,0.718879461,0.669952691,0.509701192,309,77,59,62,94,17,0.282000005,0.311999977
9703,0.05200861,0.695759237,0.417230517,0.718941808,0.669946551,0.509682894,309,77,59,62,94,17,0.282000005,0.311999977
9704,0.051911648,0.695853293,0.417265326,0.718850613,0.669898152,0.509673119,309,77,59,62,94,17,0.282000005,0.311999977
9705,0.051880397,0.695660353,0.417287707,0.718846142,0.669992745,0.509744763,309,77,59,62,94,17,0.282000005,0.311999977
9706,0.05185562,0.695714116,0.41730234,0.718833268,0.669924855,0.509659588,309,77,59,62,94,17,0.282000005,0.31400001
9707,0.051817846,0.695711434,0.417445272,0.718719304,0.669900715,0.509675264,309,77,59,62,94,17,0.282000005,0.31400001
9708,0.051926415,0.695869505,0.41738981,0.718803823,0.66980505,0.509721339,309,77,59,62,94,17,0.282000005,0.31400001
9709,0.051791519,0.695661247,0.417466283,0.718753815,0.669916213,0.509682536,309,77,59,62,94,17,0.282000005,0.31400001
9710,0.051804457,0.695617974,0.417456597,0.718816638,0.669833481,0.509731352,309,77,59,62,94,17,0.282000005,0.31400001
9711,0.051713325,0.695510864,0.417546749,0.718708575,0.669873238,0.509710729,309,77,59,62,94,17,0.282000005,0.31400001
9712,0.051893711,0.695798278,0.417459786,0.718790174,0.669773996,0.509719372,309,77,59,62,94,17,0.282000005,0.31400001
9713,0.051851276,0.695843935,0.417503268,0.71871531,0.669700325,0.50973779,309,77,59,62,94,17,0.282000005,0.31400001
9714,0.051637411,0.695521712,0.417694151,0.718649566,0.669748783,0.509705186,309,77,59,62,94,17,0.282000005,0.31400001
9715,0.0517569,0.695623577,0.417625934,0.71879226,0.669630349,0.509729981,309,77,59,62,94,17,0.282000005,0.31400001
9716,0.051718675,0.695494711,0.417631775,0.718804061,0.669768333,0.509665608,309,77,59,62,94,17,0.282000005,0.31400001
9717,0.051666591,0.695530772,0.417688102,0.718751729,0.669613302,0.509740949,309,77,59,62,94,17,0.282000005,0.315999985
9718,0.051668432,0.69567728,0.417721719,0.718579829,0.669549227,0.50977999,309,77,59,62,94,17,0.282000005,0.315999985
9719,0.051744573,0.695702553,0.41772148,0.718644202,0.669660509,0.509717405,309,77,59,62,94,17,0.282000005,0.315999985
9720,0.05166807,0.695695579,0.41772452,0.718607128,0.669576824,0.509732723,309,77,59,62,94,17,0.282000005,0.31400001
9721,0.051624622,0.695456982,0.417803675,0.718648076,0.66960609,0.509766579,309,77,59,62,94,17,0.282000005,0.31400001
9722,0.051592983,0.695527375,0.417789668,0.718631148,0.669483781,0.509781361,309,77,59,62,94,17,0.282000005,0.31400001
9723,0.0516412,0.695585847,0.417821378,0.718494236,0.669624925,0.509729385,309,77,59,62,94,17,0.282000005,0.31400001
9724,0.051683351,0.695677102,0.417872787,0.718584418,0.669471323,0.509711742,309,77,59,62,94,17,0.282000005,0.31400001
9725,0.051574614,0.695509851,0.417914867,0.71855706,0.669561803,0.509744823,309,77,59,62,94,17,0.282000005,0.31400001
9726,0.051659804,0.695590258,0.417849749,0.718717277,0.669486582,0.509716988,309,77,59,62,94,17,0.282000005,0.31400001
9727,0.051527672,0.695392787,0.417948902,0.718683898,0.669366777,0.509764254,309,77,59,62,94,17,0.282000005,0.31400001
9728,0.051607698,0.695283294,0.417822719,0.718964994,0.669452965,0.509689569,309,77,59,62,94,17,0.282000005,0.31400001
9729,0.051757082,0.695615172,0.417670131,0.718938589,0.669459462,0.509737909,309,77,59,62,94,17,0.282000005,0.31400001
9730,0.051652964,0.69562906,0.417837113,0.718895495,0.669246137,0.509764194,309,77,59,62,94,17,0.282000005,0.31400001
9731,0.051483549,0.6953789,0.417941958,0.718794942,0.669378757,0.509728909,309,77,59,62,94,17,0.282000005,0.31400001
9732,0.051568735,0.695386708,0.417892247,0.718955815,0.669285417,0.509718835,309,77,59,62,94,17,0.282000005,0.31400001
9733,0.051401906,0.69530201,0.418062359,0.718699515,0.669336081,0.509798527,309,77,59,62,94,17,0.279999971,0.31400001
9734,0.05143832,0.695259869,0.417990863,0.718697608,0.669343412,0.509767652,309,77,59,62,94,17,0.282000005,0.31400001
9735,0.051731087,0.695582509,0.417875946,0.718926072,0.669198751,0.509697676,309,77,59,62,94,17,0.282000005,0.31400001
9736,0.051432952,0.695371747,0.418128043,0.718676031,0.66925931,0.509731233,309,77,59,62,94,17,0.282000005,0.31400001
9737,0.051606789,0.695489168,0.417946011,0.718880057,0.669257164,0.509730101,309,77,59,62,94,17,0.279999971,0.31400001
9738,0.051437564,0.695295036,0.418066412,0.718816221,0.669317782,0.509711981,309,77,59,62,94,17,0.279999971,0.31400001
9739,0.051433101,0.695220172,0.417999864,0.71893698,0.669208825,0.509756088,309,77,59,62,94,17,0.282000005,0.31400001
9740,0.051761217,0.695495129,0.417895645,0.719147563,0.669219553,0.509713054,309,77,59,62,94,17,0.279999971,0.311999977
9741,0.051521678,0.695469022,0.418049157,0.718965888,0.669096172,0.509780049,309,77,59,62,94,17,0.282000005,0.311999977
9742,0.051396161,0.695186436,0.418150365,0.718942225,0.669210374,0.509709358,309,77,59,62,94,17,0.282000005,0.311999977
9743,0.051374219,0.695293546,0.41818735,0.718825459,0.669091821,0.509760916,309,77,59,62,94,17,0.282000005,0.311999977
9744,0.051593579,0.695454478,0.418054938,0.719005466,0.669089973,0.509688318,309,77,59,62,94,17,0.279999971,0.311999977
9745,0.051342636,0.695215225,0.418242335,0.718857527,0.669121742,0.50971806,309,77,59,62,94,17,0.279999971,0.311999977
9746,0.051498547,0.695367813,0.418193072,0.71900332,0.668977559,0.509668291,309,77,59,62,94,17,0.279999971,0.311999977
9747,0.051465701,0.695451975,0.418234378,0.718912959,0.668896139,0.509784877,309,77,59,62,94,17,0.279999971,0.311999977
9748,0.051267866,0.695071518,0.418364257,0.718843281,0.669014573,0.509739161,309,77,59,62,94,17,0.279999971,0.311999977
9749,0.051396139,0.69524163,0.418317854,0.71895957,0.668890536,0.50967288,309,77,59,62,94,17,0.279999971,0.311999977
9750,0.051301144,0.695386052,0.418409258,0.718678176,0.668910384,0.509735465,309,77,59,62,94,17,0.279999971,0.311999977
9751,0.051225651,0.695082009,0.418461114,0.718756378,0.668934166,0.509704947,309,77,59,62,94,17,0.279999971,0.311999977
9752,0.051455017,0.695307553,0.418335646,0.719029546,0.668809712,0.509627044,309,77,59,62,94,17,0.282000005,0.311999977
9753,0.051259469,0.695167482,0.418479115,0.718870699,0.668838382,0.509781539,309,77,59,62,94,17,0.282000005,0.311999977
9754,0.051152408,0.695050657,0.41846928,0.718845367,0.668830156,0.509765744,309,77,59,62,94,17,0.279999971,0.311999977
9755,0.051343128,0.695130885,0.418370903,0.719128132,0.668821037,0.509737909,309,77,59,62,94,17,0.279999971,0.311999977
9756,0.051412914,0.695307434,0.418346822,0.719060302,0.668827116,0.509693563,309,77,59,62,94,17,0.279999971,0.311999977
9757,0.051279038,0.695289671,0.418470353,0.718915164,0.668740809,0.50976944,309,77,59,62,94,17,0.279999971,0.311999977
9758,0.051286113,0.695144117,0.418480545,0.718973458,0.668813944,0.509715021,309,77,59,62,94,17,0.279999971,0.311999977
9759,0.051163621,0.695198536,0.418582708,0.718757927,0.668674409,0.509770572,309,77,59,62,94,17,0.279999971,0.311999977
9760,0.051265717,0.69505465,0.418501496,0.718962491,0.668895423,0.50966388,309,77,59,62,94,17,0.279999971,0.311999977
9761,0.051147651,0.695092201,0.418648005,0.71884799,0.668628871,0.509747267,309,77,59,62,94,17,0.279999971,0.310000002
9762,0.051189385,0.695135951,0.41869992,0.718706191,0.668691754,0.509740114,309,77,59,62,94,17,0.279999971,0.310000002
9763,0.051269267,0.695235193,0.418675452,0.718707144,0.668702543,0.509762466,309,77,59,62,94,17,0.279999971,0.310000002
9764,0.051136661,0.695155978,0.418749452,0.718677521,0.668573856,0.509764016,309,77,59,62,94,17,0.279999971,0.310000002
9765,0.051231802,0.695118785,0.418671101,0.718815207,0.668763936,0.509692311,309,77,59,62,94,17,0.279999971,0.310000002
9766,0.051089752,0.695058048,0.41873619,0.718794227,0.668613017,0.50975281,309,77,59,62,94,17,0.279999971,0.310000002
9767,0.05104965,0.694859862,0.418858558,0.718691647,0.668601096,0.509751856,309,77,59,62,94,17,0.279999971,0.310000002
9768,0.051215861,0.695126355,0.418774158,0.718717158,0.668603241,0.509696603,309,77,59,62,94,17,0.279999971,0.310000002
9769,0.051146574,0.695149481,0.418831378,0.718638659,0.668526769,0.509713233,309,77,59,62,94,17,0.279999971,0.310000002
9770,0.051093433,0.695010066,0.418847382,0.718836308,0.668486178,0.509779036,309,77,59,62,94,17,0.279999971,0.310000002
9771,0.05113861,0.695041001,0.418790609,0.718899608,0.668516517,0.509723961,309,77,59,62,94,17,0.279999971,0.310000002
9772,0.051072348,0.695024788,0.418823451,0.718911886,0.668426037,0.509772837,309,77,59,62,94,17,0.279999971,0.310000002
9773,0.051021293,0.694887519,0.418895334,0.71882993,0.668507099,0.509721041,309,77,59,62,94,17,0.279999971,0.310000002
9774,0.051133897,0.69506824,0.41886431,0.718839705,0.668420315,0.509730756,309,77,59,62,94,17,0.279999971,0.310000002
9775,0.051110979,0.695125639,0.418885946,0.718793571,0.668347001,0.509738684,309,77,59,62,94,17,0.279999971,0.310000002
9776,0.05088263,0.694847882,0.41909802,0.718631864,0.668352246,0.509746313,309,77,59,62,94,17,0.279999971,0.310000002
9777,0.051007334,0.694970489,0.418991387,0.718668759,0.66835624,0.509721518,309,77,59,62,94,17,0.279999971,0.310000002
9778,0.05097267,0.695133388,0.419098109,0.71844995,0.668279231,0.509771109,309,77,59,62,94,17,0.279999971,0.310000002
9779,0.05087655,0.694777906,0.419099778,0.718734503,0.668278873,0.509743035,309,77,59,62,94,17,0.279999971,0.310000002
9780,0.051122077,0.695038557,0.418920636,0.718913734,0.668273151,0.509718657,309,77,59,62,94,17,0.279999971,0.310000002
9781,0.051056802,0.695116639,0.418977201,0.718815446,0.668209612,0.509745121,309,77,59,62,94,17,0.279999971,0.310000002
